meter_serial_number,device_type,attached_to,status,last_creation_time,first_creation_time,state,last_7_days_gallons,dbt_scd_id,dbt_updated_at,property_name,unit_details,developer_name,developer_id,property_id,line_entry_type,bathroom_count,bedroom_count,location
000d6f001456a07d,meter,Bath 1 Cold,meter delayed,2025-06-25 23:07:58.000000 UTC,2023-02-26 15:49:33.000000 UTC,GA,0,5e1639fc3d9f0e123c31bfc5ca0776d8,2025-06-29 08:09:36.871599 UTC,Arbor Lake,Arbor Lake | Clubhouse | Womens Rest | Bath 1 Cold | 0 Bd - 0 Ba | 6a07d,Dominium,1,12,Common Area,0,0,1st stall left Womens Rest
000d6f00145804b0,meter,Main Feed Single,online,2025-06-25 22:41:39.000000 UTC,2023-02-26 16:36:47.000000 UTC,GA,677.9,c287ab20d45db7f169c1afb5019cdf9a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9233 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 804b0,Dominium,1,12,SPOE,2,2,None
000d6f001456bcb6,meter,Main Feed Single,meter delayed,2025-04-13 01:26:34.000000 UTC,2023-02-26 17:36:14.000000 UTC,GA,0,d97e42317b34341a43691f74b379f2af,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5232 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6bcb6,Dominium,1,12,SPOE,2,2,None
000d6f0014567a57,meter,Main Feed Single,meter delayed,2025-04-13 03:41:42.000000 UTC,2023-02-26 17:10:26.000000 UTC,GA,0,227f5ace5a19f71740636b2ebd97de83,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5233 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 67a57,Dominium,1,12,SPOE,2,2,None
000d6f0014566b75,meter,Main Feed Single,meter delayed,2025-04-13 01:35:35.000000 UTC,2023-02-26 17:35:02.000000 UTC,GA,0,e01711662ac65b2e9a53c62fa1446852,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7334 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 66b75,Dominium,1,12,SPOE,2,2,None
000d6f0014581fd2,meter,Main Feed Single,meter delayed,2025-04-13 03:02:43.000000 UTC,2023-02-26 17:56:55.000000 UTC,GA,0,10bba2dce052393d8804407e7c9f3fe8,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5224 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 81fd2,Dominium,1,12,SPOE,2,2,None
000d6f001456a038,meter,Main Feed Single,meter delayed,2025-04-13 03:20:49.000000 UTC,2023-02-26 16:19:22.000000 UTC,GA,0,10681e3c1a42a5d23558f338f5419cda,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4212 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 6a038,Dominium,1,12,SPOE,2,3,None
000d6f001474c3e9,meter,Main Feed Single,meter delayed,2025-04-13 03:29:21.000000 UTC,2023-02-26 17:02:50.000000 UTC,GA,0,199b743e5091c461e2f92a3f39766a1a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3121 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 4c3e9,Dominium,1,12,SPOE,2,3,None
000d6f00145840ff,meter,Main Feed Single,meter delayed,2025-04-13 02:28:46.000000 UTC,2023-02-26 17:02:55.000000 UTC,GA,0,6b9d7b79c44a38f71f6c74f2651f2c98,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4122 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 840ff,Dominium,1,12,SPOE,2,3,None
000d6f00146405dd,meter,Main Feed Single,meter delayed,2025-05-29 12:09:45.000000 UTC,2023-02-26 16:42:48.000000 UTC,GA,0,25d7e71b1866ebcc9af80ba879ddd5d7,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 02 | 2212 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 405dd,Dominium,1,12,SPOE,2,2,None
000d6f001456e176,meter,Main Feed Single,meter delayed,2025-04-13 02:56:06.000000 UTC,2023-02-26 16:12:01.000000 UTC,GA,0,30b0b754ed3c6d27709388b485c500cc,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3132 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 6e176,Dominium,1,12,SPOE,2,3,None
000d6f001456c0b8,meter,Main Feed Single,meter delayed,2025-04-13 01:38:35.000000 UTC,2023-02-26 16:30:20.000000 UTC,GA,0,f37638a3ebb044d54ab4711080400ba0,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4214 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 6c0b8,Dominium,1,12,SPOE,2,3,None
000d6f001463d928,meter,Main Feed Single,meter delayed,2025-04-13 02:15:38.000000 UTC,2023-02-26 15:52:12.000000 UTC,GA,0,ecbe309a0b7f0917f8eb32a68381cf12,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5223 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3d928,Dominium,1,12,SPOE,2,2,None
000d6f001413d88c,meter,Main Feed Single,meter delayed,2025-04-13 02:28:29.000000 UTC,2023-02-26 15:59:39.000000 UTC,GA,0,a22fdfef37bf5afeb70d1b912d782a15,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6001 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3d88c,Dominium,1,12,SPOE,2,2,None
000d6f0014654b68,meter,Main Feed Single,meter delayed,2025-04-13 02:45:31.000000 UTC,2023-02-26 17:26:23.000000 UTC,GA,0,87b0bf7d5f2099eba1e5d8316a8ea217,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6002 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 54b68,Dominium,1,12,SPOE,2,2,None
000d6f0013f6f61c,meter,Main Feed Single,meter delayed,2025-05-29 10:55:57.000000 UTC,2023-02-26 17:24:38.000000 UTC,GA,0,4b2abe2ba9556725ded040bc9deb8045,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 02 | 2224 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6f61c,Dominium,1,12,SPOE,2,2,None
000d6f0014567bd1,meter,Main Feed Single,meter delayed,2025-03-21 05:58:32.000000 UTC,2023-02-26 17:38:30.000000 UTC,GA,0,8e33d6f7bd3ce2f571a7c749138e6920,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7234 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 67bd1,Dominium,1,12,SPOE,1,1,None
000d6f001456d857,meter,Main Feed Single,meter delayed,2025-04-12 20:19:15.000000 UTC,2023-02-26 16:29:09.000000 UTC,GA,0,f07abe9b224d4ea0271b2b278ccbcf8b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5114 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6d857,Dominium,1,12,SPOE,2,2,None
000d6f0013cb24cc,meter,Main Feed Single,meter delayed,2025-05-29 10:59:18.000000 UTC,2023-02-26 16:43:14.000000 UTC,GA,0,947f03a806fed2a0a3c466eb9a4666e7,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8233 | Main Single Feed - SPOE | 2 Bd - 2 Ba | b24cc,Dominium,1,12,SPOE,2,2,None
000d6f0014582eaf,meter,Main Feed Single,meter delayed,2025-03-22 15:09:07.000000 UTC,2023-02-26 16:42:08.000000 UTC,GA,0,8bb1c1f3bb7de54b43df280f9efac350,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3211 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 82eaf,Dominium,1,12,SPOE,2,3,None
000d6f001463d6d0,meter,Main Feed Single,meter delayed,2025-04-12 20:16:01.000000 UTC,2023-02-26 16:30:29.000000 UTC,GA,0,894322dcf96711af8029d0bab6f00c0e,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7324 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3d6d0,Dominium,1,12,SPOE,2,2,None
000d6f001442f25c,meter,Main Feed Single,meter delayed,2025-06-07 15:47:40.000000 UTC,2023-02-26 16:19:32.000000 UTC,GA,0,aa64fcc3c1ea93286bf1a94b319c907e,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7111 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 2f25c,Dominium,1,12,SPOE,2,2,None
000d6f0013cc5e65,meter,Main Feed Single,meter delayed,2025-04-12 17:31:09.000000 UTC,2023-02-26 16:44:45.000000 UTC,GA,0,514c2b8cdd11f06d05626da9bf9b576f,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3114 | Main Single Feed - SPOE | 3 Bd - 2 Ba | c5e65,Dominium,1,12,SPOE,2,3,None
000d6f001413ea87,meter,Main Feed Single,online,2025-06-25 17:35:10.000000 UTC,2023-02-26 15:59:16.000000 UTC,GA,938.7,4eb03c7d4c5fd3f973d6fe07429a2950,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1112 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3ea87,Dominium,1,12,SPOE,2,2,None
000d6f0013cb2a71,meter,Main Feed Single,online,2025-06-25 22:49:17.000000 UTC,2023-02-26 16:05:31.000000 UTC,GA,380.1,52583a6b027376f144478e16cc25928a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1311 | Main Single Feed - SPOE | 2 Bd - 2 Ba | b2a71,Dominium,1,12,SPOE,2,2,None
000d6f0014730cd1,meter,Main Feed Single,online,2025-06-25 22:51:14.000000 UTC,2023-02-26 16:22:11.000000 UTC,GA,8,a05a70faf87aa681adc5a50586050aee,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | Clubhouse | Mens Rest | Main Single Feed - SPOE | 0 Bd - 0 Ba | 30cd1,Dominium,1,12,Common Area,0,0,Mens Rest
000d6f0014582496,meter,Main Feed Single,meter delayed,2025-04-13 02:52:31.000000 UTC,2023-02-26 16:55:40.000000 UTC,GA,0,becaaffbee6a9930fa32642dd74c5d0b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6231 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 82496,Dominium,1,12,SPOE,2,2,None
000d6f0014654c80,meter,Main Feed Single,meter delayed,2025-04-12 20:05:56.000000 UTC,2023-02-26 16:30:11.000000 UTC,GA,0,2bf9654312036de49c4c03ada20a4702,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6212 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 54c80,Dominium,1,12,SPOE,2,2,None
000d6f001456c007,meter,Main Feed Single,meter delayed,2024-10-01 08:25:12.000000 UTC,2023-02-26 16:12:20.000000 UTC,GA,0,d96a5ad5663a6d01538fd4744a18bea1,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7223 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6c007,Dominium,1,12,SPOE,1,1,None
000d6f001457f7cb,meter,Main Feed Single,meter delayed,2025-03-30 09:26:22.000000 UTC,2023-02-26 15:57:22.000000 UTC,GA,0,a80e9cd5a5726a5d6cbdd22c8e0c615a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7232 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 7f7cb,Dominium,1,12,SPOE,1,1,None
000d6f0013cc799a,meter,Main Feed Single,meter delayed,2025-06-07 16:37:53.000000 UTC,2023-02-26 15:52:52.000000 UTC,GA,0,7d0c2ff01797b3ad19246b071a40d763,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7131 | Main Single Feed - SPOE | 2 Bd - 2 Ba | c799a,Dominium,1,12,SPOE,2,2,None
000d6f001456cc4d,meter,Main Feed Single,online,2025-06-25 23:01:59.000000 UTC,2023-02-26 16:00:07.000000 UTC,GA,"1,106.60",5b0558c86c565db80771f065f095f155,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9334 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6cc4d,Dominium,1,12,SPOE,1,1,None
000d6f00145814c8,meter,Main Feed Single,online,2025-06-25 22:49:01.000000 UTC,2023-02-26 16:44:27.000000 UTC,GA,155.5,9258bf360bd6f9e49327a26a9ca3cc61,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1314 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 814c8,Dominium,1,12,SPOE,2,2,None
000d6f0013f535a5,meter,Main Feed Single,meter delayed,2025-05-29 12:16:37.000000 UTC,2023-02-26 17:16:15.000000 UTC,GA,0,f8fe99066ccc470f40217fb3835bdb2d,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 02 | 2114 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 535a5,Dominium,1,12,SPOE,2,2,None
000d6f001456a298,meter,Main Feed Single,meter delayed,2025-04-13 03:31:38.000000 UTC,2023-02-26 16:05:36.000000 UTC,GA,0,9d4e90d359599b651ac6bf6c318f048d,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5112 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6a298,Dominium,1,12,SPOE,2,2,None
000d6f0013cb1c60,meter,Main Feed Single,meter delayed,2024-10-28 07:41:46.000000 UTC,2023-02-26 15:47:21.000000 UTC,GA,0,533c49e858bb86a701f11db90f63cfa6,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1322 | Main Single Feed - SPOE | 2 Bd - 2 Ba | b1c60,Dominium,1,12,SPOE,2,2,None
000d6f0014581854,meter,Main Feed Single,meter delayed,2025-04-13 01:16:08.000000 UTC,2023-02-26 18:27:37.000000 UTC,GA,0,cf41bfc0b110ed400f632c9e311c4428,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7322 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 81854,Dominium,1,12,SPOE,2,2,None
000d6f001463456f,meter,Main Feed Single,meter delayed,2024-09-04 11:04:15.000000 UTC,2023-02-26 17:47:05.000000 UTC,GA,0,44c604e5d10c3ea2d681f384cf3e5d56,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5323 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3456f,Dominium,1,12,SPOE,2,2,None
000d6f0014430b13,meter,Main Feed Single,online,2025-06-25 23:04:48.000000 UTC,2023-02-26 16:22:20.000000 UTC,GA,126.6,93ab8db4e5a9bbd0b7eca19a6200e499,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9321 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 30b13,Dominium,1,12,SPOE,1,1,None
000d6f001456d754,meter,Main Feed Single,meter delayed,2025-05-29 11:54:30.000000 UTC,2023-02-26 16:32:15.000000 UTC,GA,0,6d316e3bfffad29d13aef0da97ddfd5c,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 02 | 2232 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6d754,Dominium,1,12,SPOE,2,2,None
000d6f001456ac80,meter,Main Feed Single,meter delayed,2025-04-13 03:42:55.000000 UTC,2023-02-26 15:50:23.000000 UTC,GA,0,6ae0c12df774c622671e2a301781674b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5313 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6ac80,Dominium,1,12,SPOE,2,2,None
000d6f001456ddf9,meter,Main Feed Single,meter delayed,2025-04-13 01:53:10.000000 UTC,2023-02-26 17:37:22.000000 UTC,GA,0,26adb42eba043901876925053f2d60e8,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5221 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6ddf9,Dominium,1,12,SPOE,2,2,None
000d6f001443197f,meter,Main Feed Single,meter delayed,2024-11-23 20:59:09.000000 UTC,2023-02-26 16:15:09.000000 UTC,GA,0,d9550e09ebe775c20f86958ffe3fd059,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 02 | 2234 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3197f,Dominium,1,12,SPOE,2,2,None
000d6f0014568339,meter,Main Feed Single,meter delayed,2025-04-13 02:31:13.000000 UTC,2023-02-26 16:43:33.000000 UTC,GA,0,121554a63cfd8be62ed807edc0a1d321,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5212 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 68339,Dominium,1,12,SPOE,2,2,None
000d6f001413dbb1,meter,Main Feed Single,meter delayed,2025-03-17 10:49:41.000000 UTC,2023-02-26 16:11:43.000000 UTC,GA,0,b29d545d525b29638364528341d86aa4,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3224 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 3dbb1,Dominium,1,12,SPOE,2,3,None
000d6f0014583c8b,meter,Main Feed Single,online,2025-06-25 22:59:15.000000 UTC,2023-02-26 16:28:59.000000 UTC,GA,0,f322f0ee3e25d8f59dfe29432ff1f9e8,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9312 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 83c8b,Dominium,1,12,SPOE,1,1,None
000d6f001456dfd7,meter,Main Feed Single,online,2025-06-25 23:22:13.000000 UTC,2023-02-26 16:01:33.000000 UTC,GA,413.6,410cbee077c5a1c6c1d54e0bd26e2c4b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1312 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6dfd7,Dominium,1,12,SPOE,2,2,None
000d6f001413ea32,meter,Main Feed Single,online,2025-06-25 17:37:21.000000 UTC,2023-02-26 16:16:08.000000 UTC,GA,"1,151.20",00d538a065290e9bd88743a75c25d7de,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1111 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3ea32,Dominium,1,12,SPOE,2,2,None
000d6f001457f46f,meter,Main Feed Single,meter delayed,2025-04-13 02:58:07.000000 UTC,2023-02-26 16:11:16.000000 UTC,GA,0,c649cd855ebefe7bdaafaa7982251ecb,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5211 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 7f46f,Dominium,1,12,SPOE,2,2,None
000d6f001413e2be,meter,Main Feed Single,meter delayed,2025-04-13 01:00:27.000000 UTC,2023-02-26 16:28:23.000000 UTC,GA,0,9ee72596b975e11ec0da76897f77af86,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4233 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 3e2be,Dominium,1,12,SPOE,2,3,None
000d6f001474f48e,meter,Main Feed Single,meter delayed,2025-04-12 23:38:34.000000 UTC,2023-02-26 15:50:37.000000 UTC,GA,0,68eecdb7b288ca0c38b7bc44cc1e2c07,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6121 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 4f48e,Dominium,1,12,SPOE,2,2,None
000d6f001474d9fc,meter,Main Feed Single,online,2025-06-25 22:59:11.000000 UTC,2023-02-26 16:27:42.000000 UTC,GA,"1,088.80",c5bb60e12830fd79ddb8b4b7144b841a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1324 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 4d9fc,Dominium,1,12,SPOE,2,2,None
000d6f00164f708c,meter,Main Feed Single,meter delayed,2025-05-29 10:59:28.000000 UTC,2023-02-26 16:41:08.000000 UTC,GA,0,135c6a64087a3ab8ee44f3c40e5bc4d3,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8134 | Main Single Feed - SPOE | 2 Bd - 2 Ba | f708c,Dominium,1,12,SPOE,2,2,None
000d6f001413dd5c,meter,Main Feed Single,online,2025-06-25 15:51:38.000000 UTC,2023-02-26 17:20:29.000000 UTC,GA,892.4,fc3f3833b19d492022c57e97d9f558a3,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1124 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3dd5c,Dominium,1,12,SPOE,2,2,None
000d6f001413e1ac,meter,Main Feed Single,meter delayed,2025-04-13 03:09:50.000000 UTC,2023-02-26 17:12:37.000000 UTC,GA,0,a71a7236d41edb4801c37236895a1e46,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 06 | 6213 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3e1ac,Dominium,1,12,SPOE,2,2,None
000d6f001457faef,meter,Main Feed Single,meter delayed,2025-04-13 03:00:04.000000 UTC,2023-02-26 17:37:35.000000 UTC,GA,0,fa060842ea221730354619dc91a55d69,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5124 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 7faef,Dominium,1,12,SPOE,2,2,None
000d6f001456dda0,meter,Main Feed Single,meter delayed,2025-03-29 21:18:41.000000 UTC,2023-02-26 17:15:52.000000 UTC,GA,0,ac92078f4be197be2ba4173b1087db18,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7221 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6dda0,Dominium,1,12,SPOE,1,1,None
000d6f001456ba2f,meter,Main Feed Single,meter delayed,2025-06-08 03:54:31.000000 UTC,2023-02-26 16:33:18.000000 UTC,GA,0,8a8a33b93ed820a97c69312d641175d4,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7122 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6ba2f,Dominium,1,12,SPOE,2,2,None
000d6f0014566e7c,meter,Main Feed Single,meter delayed,2025-05-29 11:41:24.000000 UTC,2023-02-26 16:11:47.000000 UTC,GA,0,af396eef14b09ca329428cfe1658efcb,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8231 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 66e7c,Dominium,1,12,SPOE,2,2,None
000d6f001456e1d4,meter,Main Feed Single,meter delayed,2025-05-29 11:23:59.000000 UTC,2023-02-26 16:07:55.000000 UTC,GA,0,3db5506bc01d372eadb97fad649d1a0c,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8224 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6e1d4,Dominium,1,12,SPOE,2,2,None
000d6f0014583bdc,meter,Main Feed Single,online,2025-06-25 22:46:17.000000 UTC,2023-02-26 16:16:13.000000 UTC,GA,0.7,897575af9215cee1eae0bfd1daae9287,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1214 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 83bdc,Dominium,1,12,SPOE,2,2,None
000d6f0014582b3f,meter,Main Feed Single,online,2025-06-25 22:42:48.000000 UTC,2023-02-26 16:16:50.000000 UTC,GA,"1,420.30",96872b99403f4aa9da6eb594b7f261fb,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1211 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 82b3f,Dominium,1,12,SPOE,2,2,None
000d6f00145680e2,meter,Main Feed Single,meter delayed,2025-04-13 01:53:23.000000 UTC,2023-02-26 18:38:44.000000 UTC,GA,0,935fb7e9c56597c3660a5b501e73a686,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5111 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 680e2,Dominium,1,12,SPOE,2,2,None
000d6f001457f4db,meter,Main Feed Single,meter delayed,2025-04-13 01:33:42.000000 UTC,2023-02-26 17:38:49.000000 UTC,GA,0,4d0d9d973504f53f4dc59ac29c71c984,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4232 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 7f4db,Dominium,1,12,SPOE,2,3,None
000d6f0014580f58,meter,Main Feed Single,meter delayed,2025-06-07 15:52:28.000000 UTC,2023-02-26 16:43:56.000000 UTC,GA,0,9c2ea3360a7e3dbbb8628d1b5d1bd916,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 07 | 7132 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 80f58,Dominium,1,12,SPOE,2,2,None
000d6f0014566c17,meter,Main Feed Single,meter delayed,2025-05-29 11:17:00.000000 UTC,2023-02-26 16:27:33.000000 UTC,GA,0,c713c9355e64f8c79d2b4135e4f3bf9d,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8223 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 66c17,Dominium,1,12,SPOE,2,2,None
000d6f001458013c,meter,Main Feed Single,meter delayed,2025-05-29 11:56:35.000000 UTC,2023-02-26 17:27:31.000000 UTC,GA,0,6a016fb0725817f09a2036b3a10e646a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8132 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 8013c,Dominium,1,12,SPOE,2,2,None
000d6f0014634e40,meter,Main Feed Single,meter delayed,2025-05-29 11:44:31.000000 UTC,2023-02-26 17:23:44.000000 UTC,GA,0,2adff8a1eb5b4cddb435a59e92d3254a,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8133 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 34e40,Dominium,1,12,SPOE,2,2,None
000d6f0013f545f6,meter,Main Feed Single,online,2025-06-25 22:26:42.000000 UTC,2023-02-26 16:39:51.000000 UTC,GA,672.7,d3c18141bc0dd598bb6e9c6abf28461b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9333 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 545f6,Dominium,1,12,SPOE,1,1,None
000d6f001456e2a9,meter,Main Feed Single,online,2025-06-25 22:57:02.000000 UTC,2023-02-26 15:59:22.000000 UTC,GA,29.9,d566493f00f73a66b8c6c2e6599b2736,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9311 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6e2a9,Dominium,1,12,SPOE,1,1,None
000d6f0013cb2dbf,meter,Main Feed Single,meter delayed,2025-04-13 02:07:11.000000 UTC,2023-02-26 17:08:42.000000 UTC,GA,0,533b90dca8ac4ad4ccd56293b3fe2a88,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3113 | Main Single Feed - SPOE | 3 Bd - 2 Ba | b2dbf,Dominium,1,12,SPOE,2,3,None
000d6f00145684f0,meter,Main Feed Single,meter delayed,2025-04-13 02:58:12.000000 UTC,2023-02-26 16:47:36.000000 UTC,GA,0,85204c3527e3963f35cb79153d3b04e1,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4222 | Main Single Feed - SPOE | 3 Bd - 2 Ba | 684f0,Dominium,1,12,SPOE,2,3,None
